,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
363,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,KYUNA,그룹 여행객,"스탠다드룸 (더블베드, 금연)",2019년 9월 | 1박,1박2일 후기,"['숙소의 장점은 공항이랑 가까워서 좋았고요,단점은 위생상태가 꽝...방에 들어가자마자 벌레가 카페트에 기어가고있었고, 샤워실 물수압은.......줄줄줄 호수가 끊어져있어 머리도 감을수없는 수압이었어요.']"
364,호텔 컬리넌 제주 (Hotel Cullinan Jeju),3.2,WOOCHUL (대한민국),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2021년 10월 | 1박,지저분해요,['깨끗하지는 않아요. 조명이 대부분 어둡고 세면대 물도 내려가지 않아요']
365,호텔 컬리넌 제주 (Hotel Cullinan Jeju),3.2,Younghwa (대한민국),청소년 동반 가족 여행객,스탠다드 패밀리 트윈룸 (금연),2020년 4월 | 1박,답답해요,['마지막날 하루 묵는 호텔이예요 좁고 답답해요.']
366,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.4,KYUNA,그룹 여행객,로얄 스위트 (금연),2019년 9월 | 1박,1박2일 후기,"['숙소의 장점은 공항이랑 가까워서 좋았고요,단점은 위생상태가 꽝...방에 들어가자마자 벌레가 카페트에 기어가고있었고, 샤워실 물수압은.......줄줄줄 호수가 끊어져있어 머리도 감을수없는 수압이었어요.']"
367,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,Eunhee (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 9월 | 2박,별로에요,['낡고 지저분합니다. 돈 좀만 더 주고 다른 데로 가세요.']
368,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,Sunhee (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 3월 | 1박,그냥 그래요 ,['호텔이라고 부르기엔 좀']
369,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.0,HAN,커플/2인 여행객,디럭스 더블베드 (금연),2019년 11월 | 1박,금연룸인데 담배냄새?,"['금연룸을 선택했는데, 쾌쾌한 담배 쩐냄새가 많이났어요. 방 바꿔달라고 요청드렸지만 꽉차있다고 바꾸진 못했고... 직접 페브리즈를 뿌리고 환기했지만... 그대로였고...쾌쾌한 담배냄새를 맡으며 여행첫날을 기분안좋게 잠을 잤네요 비추합니다.']"
370,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.0,hyang (대한민국),유아/아동 동반 가족 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 10월 | 1박,가격에 비해서도 불만족,['모텔수준 생각하시면 됩니다']
371,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Sujin (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2017년 7월 | 1박,우수,"['위치 좋아요 직원도 친절해요 그치만 객실 내 청소가 보이는 데만 되어있는듯해요 제가 이용한 객실의 벽면에서 싱글침대 사이가 발하나 들어갈 정도로 공간이 있었는데, 그 공간에 머리카락이 많이 뭉쳐있었어요 그리고 화장실 내에 샴푸 린스가 바뀐채로 리필이 되어있어서 씻을때 깜짝 놀랐죠 위의 두가지 상황 빼고는 가격대비 시설 좋고 깔끔하고 위치가 너무 좋아요']"
372,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,YESEUL (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 3월 | 1박,굿~~~~!,['여행 마지막 날 공항 근처에서 묵으려고 찾았던 숙소에요! 공항이랑 가깝고 시설도 깨끗하고 욕조도 있고 로비 직원 분들도 친절했어요!! 조금 걸어가면 편의점도 많고 시내도 있어요! 단점이 있다면 근처에 공사장이 있어서 밤엔 조금 무서워요 그거 빼면 강추합니당~~!']
373,호텔 컬리넌 제주 (Hotel Cullinan Jeju),5.6,Hyeyeon (대한민국),커플/2인 여행객,로얄 스위트 (금연),2018년 9월 | 1박,모텔이네요,['호텔인척 하고싶든 모텔이에요 사진보다 좁고 먼지많고 그렇게 깨끗하진 않아요 이가격엔 안갈듯해요 제주 시내랑가깝긴 하지만 차라리 신*스테이 가세요 가격도 차이 안남 ㅋㅋㅋ']
374,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Go (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 3월 | 1박,가성비 탁월 ^^,['가성비 탁월하네요. 공항가는 버스정류장도 가깝고요. 근데 대로변 아닌지라 처음에 조금 헤맸어요~ 전반적으로는 만족. 근데 좀 어두컴컴한 느낌이 있고 돔나이트 바로앞이라 자녀동반인 경우에는 한번 생각해보시면 좋을 것 같습니다. ㅎㅎ']
375,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,deok (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2023년 2월 | 1박,좋아요,['룸컨디션 최고']
376,호텔 컬리넌 제주 (Hotel Cullinan Jeju),4.4,JANGSUNG (대한민국),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2023년 2월 | 1박,직원분들 친절함,['숙소 위생상태 엉망 샤워실 곰팡이등이...']
377,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.8,is (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 12월 | 3박,가격대비 엉망입니다,"['가운없음,욕조없음,']"
378,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Jong (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2023년 2월 | 2박,최고,['칫솔 치약 없음. 천장 거울이라 부담.']
379,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,Choi (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2023년 2월 | 1박,매우 좋음,['1박 출장 갈때 좋은 숙박시설 인것 같습니다.']
380,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.4,Seungho (대한민국),나홀로 여행객,스탠다드 패밀리 트윈룸 (금연),2022년 11월 | 1박,청결상태 미흡합니다,['청결상태 미흡']
381,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,kwangho (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 9월 | 1박,좋았ㅇㅁ,['시내랑가까워서 좋았음']
382,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,giyoung (대한민국),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 12월 | 1박,최고,['하루동안이지만 잘 쉬다 갑니다.']
383,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,giyoung (대한민국),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 12월 | 1박,최고,"['직원들이 친절했어요. 놔두고 온 물건이 있다고 전화를 해주고, 택배로 보내주셨어요.']"
384,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,CHEONG (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 12월 | 2박,가격위치는 마음에 듭니다,['그러나 너무 어둡고 벽이랑 재정비가필요할듯 합니다']
385,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Si (대한민국),커플/2인 여행객,다이아몬드,2022년 8월 | 1박,최고,['싸고 넓고 깨끗해요']
386,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,Peter,출장 여행객,스탠다드 더블룸/트윈룸,2022년 12월 | 2박,블로거보단 못하지만 가성비는 있음,"['블러거 보고 예약했으나 생각보다 깔끔하진 않네요. 그래도 필요한건 다 제공합니다. 조명, 화장실 등 약간의 보수가 필요해 보이지만 그래도 가성비를 따지면 좋은 편입니다.']"
387,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,DONGJIN (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2022년 11월 | 3박,위치가 좋아요,['딱히 불편한것은 없습니다.']
388,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,DONGJIN (대한민국),나홀로 여행객,로얄 스위트 (금연),2022년 11월 | 2박,여러명이사용하기는 좋아요,['욕조있는방은 사용하기 괜찮았습니다.']
389,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,DONGJIN (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2022년 11월 | 3박,위치가 좋아요,['번화가에 있어서 편리합니다.']
390,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,DONGJIN (대한민국),출장 여행객,로얄 스위트 (금연),2022년 11월 | 2박,여러명이사용하기는 좋아요,['여러명이사용하기는 좋아요 쇼파는 개선이 필요할듯합니다']
391,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,DONGJIN (대한민국),출장 여행객,"스탠다드룸 (더블베드, 금연)",2022년 11월 | 2박,보통,['저렴할때 그런데로..비쌀땐 안묵을듯']
392,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,SEONGHEE (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 6월 | 4박,괜찮았어요^^,['잠만 자는데 괜찮았어요^^']
393,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Hyobum (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 5월 | 1박,시설이 너무 좋았어요,['위치 시설 직원 모두 좋았어요 다음에 또 오고 싶어요']
394,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,담요 (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 11월 | 2박,제주 연동 도심에 위치한 최고의 입지와 청결한 환경,"['출장을 위해 연박으로 예약했습니다. 소박하지만 청결하고, 시내 중심으로 입지가 좋은 호텔입니다. 연박 중 오전시간에 자리를 비웠을 때 일찌감치 클리닝서비스를 받아 일정에 도움이 되었습니다. 다만 주차공간이 다소 협소한 점 참고 바랍니다.']"
395,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.2,HYUNA (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2022년 11월 | 1박,가성비갑 컬리넌제주,['공항에서 가깝고 가격도 맘에 듭니다']
396,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,N1M (대한민국),청소년 동반 가족 여행객,다이아몬드,2022년 11월 | 1박,고민하지 마세요!!,['근처에 호텔이 꽤 많은데 그중에서 젤 고급져요 특히 주차장 부터 먼가 다름! 직원분들도 친절하시고 주변에 머가 되게 많아서 걸어 다니기 좋음 룸을 사진에서 봤을땐 꽤 연식이 있어보였는데 전혀 아니고 깨끗해용 테라스도 넓어서 좋고👍나중에 또 제주여행 올때 여기서 묵을예정 굉장히 만족했어요 ㅎ']
397,호텔 컬리넌 제주 (Hotel Cullinan Jeju),4.8,Jaewon (대한민국),나홀로 여행객,디럭스 더블베드 (금연),2022년 11월 | 3박,비춥니다,['한라산 등반에 맞춰 제주시에 적당한 가격의 숙소를 검색하던 중 좋은 가격의 숙소로 후기나 사진은 그럴 듯해 보였지만 막상 체크인해서 들어가보니 동네 모텔수준보다 나은 점이 없었고 황당했던 건 체크인 후 홈페이지에 들어가보니 무려 3만원이나 싸게 가격이 노출되고 있음에 놀라지 않을 수 없었네요. 숙소에선 할 수 있는게 없다고 봐도 무방할 정도로 잠을 자기 위한 공간이고호텔리라고 칭하기엔 좀 부끄러운 수준이네요.']
398,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,JI (대한민국),커플/2인 여행객,스탠다드 패밀리 트윈룸 (금연),2022년 11월 | 1박,가족여행,['오랫만에 가족여행을 했는데 여행으로 피곤했던 몸을 편하게 쉴수 있어 만족합니다 위치도 아주 좋았고 가족 모두 좋았답니다']
399,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,JI (대한민국),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 11월 | 1박,비교적 가성비짱입니다,['지인들과 방3개 사용하였는데 똑같은 방 셋중 한방은 욕조가 없어 서운해 했습니다~ㅋ 그리고 창문밖이 옆건물 2미터거리 벽이어서 답답했어요 ㅜ']
400,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,AeSin (대한민국),그룹 여행객,로얄 스위트 (금연),2022년 10월 | 1박,"친절, 깨끗한 숙소",['넓고 깨끗하고 발렛파킹까지...']
401,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,ji (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 8월 | 1박,위치가 짱 좋아요,['시내 중심이라 대중교통이용도 매우 용이하고 편의시설이 많아 늦은시간에도 놀기 좋았어요']
402,호텔 컬리넌 제주 (Hotel Cullinan Jeju),7.6,ANA (대한민국),유아/아동 동반 가족 여행객,다이아몬드 슈페리어 더블,2022년 10월 | 1박,가족과 함께 한 1박 2일,"['넓은 욕조와 폭신한 침구, 야외 테라스까지 만족스러웠습니다. 편하게 쉬다왔어요^^']"
403,호텔 컬리넌 제주 (Hotel Cullinan Jeju),2.4,sunkyum (대한민국),나홀로 여행객,"스탠다드룸 (더블베드, 금연)",2022년 10월 | 1박,무난함,['창문없음 청소불량']
404,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Yun (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 8월 | 2박,넘 좋아요,['넘 좋아요']
405,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Inpil (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2022년 4월 | 3박,..,['..']
406,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Gwanbeom (대한민국),그룹 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 11월 | 1박,가성비 위치 아주 굿,['굿']
407,호텔 컬리넌 제주 (Hotel Cullinan Jeju),3.2,BONG (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 10월 | 1박,창문을 여니 벽이네요,['갑갑함']
408,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,MIN,커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2018년 12월 | 3박,정말 깔끔하고 좋았습니다,['직원들의 고객 응대태도가 너무 좋고 주차시설에 청소까지 깔끔하네요 !']
409,호텔 컬리넌 제주 (Hotel Cullinan Jeju),4.8,MIMI (대한민국),커플/2인 여행객,로얄 스위트 (금연),2018년 12월 | 1박,스위트룸 이용,['너무너무 어두워서 고생했습니다 ㅠㅜ 좋았던건 넓었던 욕조 그것빼곤 다 그냥그냥.. 정말 객실이 너무 어두워요']
410,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,JaeHyun (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 10월 | 1박,매우 좋은 가성비,['방마다 4명이 생활하고 2명은 입구에 2명은 창가에서 생활해요. 침대마다 콘센트가 있어서 좋아요. 조식 매우 만독스러워요. 샤워 시설은 방 밖에 있고 함께 사용해요.']
411,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,JaeHyun (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 10월 | 1박,매우 추천하는 호스텔!,['가성비가 너무 좋아요. 또한 아침도 맛이 있고요. 추천합니다!']
412,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,SEONGSEOP (대한민국),나홀로 여행객,다이아몬드 슈페리어 더블,2018년 12월 | 1박,위치 좋고 가성비 좋은 호텔,['제주시 연동에 소재하고 있어 인근 식당 이용하는데 좋았음. 가격대비 시설도 훌륭하여 제주시 재방문 시 다시 이용하고 싶은 호텔임.']
413,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,JEERYANG (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 11월 | 3박,가격이 착해요,['사진은 일단 너무 왜곡이 심함 주차장 불편 하지만 나름 깔끔하고 가격이 착함']
414,호텔 컬리넌 제주 (Hotel Cullinan Jeju),6.8,YOUNGHO (대한민국),유아/아동 동반 가족 여행객,디럭스 더블베드 (금연),2018년 10월 | 1박,호텔이라고 하기에는...,['일반호텔이 아닌 모텔같은 호텔입니다. 주위에 술집과 회관이 있어서 시끄럽고요.. 쉬는 공간은 아니고 하루정도 잔다고 생각하시면 될듯요...']
415,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Hyunwook (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 11월 | 1박,좋아요,['밤 비행기라 공항근처 저렴하게 잠만 잘만한 곳으로 예약했는데 위치나 주변 먹거리가 많아 좋았습니당']
